Unnamed: 0,Classifier_1,Classifier_2,Test,Stat,p-value,Null Hypo,Win,Lost,Dataset
18,LR,NB(M),t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
19,LR,KNN,t-test,8.148942141048735,0.001772024,Reject,KNN,LR,Push Down Method
21,LR,Stack-LR,t-test,8.148942141048735,1.84366719250642e-07,Reject,Stack-LR,LR,Push Down Method
22,LR,Stack-DT,t-test,8.148942141048735,0.000403449,Reject,Stack-DT,LR,Push Down Method
23,LR,TBStack-LR,t-test,8.148942141048735,3.5159729363687e-08,Reject,TBStack-LR,LR,Push Down Method
24,LR,TBStack-DT,t-test,8.148942141048735,2.159794523504379e-07,Reject,TBStack-DT,LR,Push Down Method
25,SVM,MLP,t-test,8.148942141048735,1.647814373269592e-05,Reject,MLP,SVM,Push Down Method
26,SVM,SGD,t-test,8.148942141048735,0.1008329779846285,Accept,,,Push Down Method
27,SVM,NB(B),t-test,8.148942141048735,9.615445379060922e-07,Reject,SVM,NB(B),Push Down Method
28,SVM,NB(G),t-test,8.148942141048735,6.772269835678786e-10,Reject,SVM,NB(G),Push Down Method
29,SVM,NB(M),t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
30,SVM,KNN,t-test,8.148942141048735,0.001871978,Reject,KNN,SVM,Push Down Method
32,SVM,Stack-LR,t-test,8.148942141048735,7.657455570336068e-08,Reject,Stack-LR,SVM,Push Down Method
33,SVM,Stack-DT,t-test,8.148942141048735,0.000190229,Reject,Stack-DT,SVM,Push Down Method
34,SVM,TBStack-LR,t-test,8.148942141048735,1.167678224003097e-08,Reject,TBStack-LR,SVM,Push Down Method
35,SVM,TBStack-DT,t-test,8.148942141048735,7.464342236418233e-08,Reject,TBStack-DT,SVM,Push Down Method
36,MLP,SGD,t-test,8.148942141048735,2.987398925383452e-05,Reject,MLP,SGD,Push Down Method
37,MLP,NB(B),t-test,8.148942141048735,3.473820830101491e-08,Reject,MLP,NB(B),Push Down Method
38,MLP,NB(G),t-test,8.148942141048735,4.606726229768807e-09,Reject,MLP,NB(G),Push Down Method
39,MLP,NB(M),t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
40,MLP,KNN,t-test,8.148942141048735,0.2099369658143129,Accept,,,Push Down Method
42,MLP,Stack-LR,t-test,8.148942141048735,0.000690554,Reject,Stack-LR,MLP,Push Down Method
43,MLP,Stack-DT,t-test,8.148942141048735,1,Accept,,,Push Down Method
44,MLP,TBStack-LR,t-test,8.148942141048735,6.353010048348244e-07,Reject,TBStack-LR,MLP,Push Down Method
45,MLP,TBStack-DT,t-test,8.148942141048735,1.911564225192677e-06,Reject,TBStack-DT,MLP,Push Down Method
46,SGD,NB(B),t-test,8.148942141048735,1.104356444517439e-05,Reject,SGD,NB(B),Push Down Method
47,SGD,NB(G),t-test,8.148942141048735,1.097945778233665e-07,Reject,SGD,NB(G),Push Down Method
48,SGD,NB(M),t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
49,SGD,KNN,t-test,8.148942141048735,0.000807121,Reject,KNN,SGD,Push Down Method
51,SGD,Stack-LR,t-test,8.148942141048735,1.439035892366341e-07,Reject,Stack-LR,SGD,Push Down Method
52,SGD,Stack-DT,t-test,8.148942141048735,0.00015183,Reject,Stack-DT,SGD,Push Down Method
53,SGD,TBStack-LR,t-test,8.148942141048735,5.331619515914469e-08,Reject,TBStack-LR,SGD,Push Down Method
54,SGD,TBStack-DT,t-test,8.148942141048735,2.508950538827731e-07,Reject,TBStack-DT,SGD,Push Down Method
55,NB(B),NB(G),t-test,8.148942141048735,0.3309421780252069,Accept,,,Push Down Method
56,NB(B),NB(M),t-test,8.148942141048735,1,Accept,,,Push Down Method
57,NB(B),KNN,t-test,8.148942141048735,7.7192124812952e-08,Reject,KNN,NB(B),Push Down Method
59,NB(B),Stack-LR,t-test,8.148942141048735,2.353130678915088e-09,Reject,Stack-LR,NB(B),Push Down Method
60,NB(B),Stack-DT,t-test,8.148942141048735,2.295256519770364e-08,Reject,Stack-DT,NB(B),Push Down Method
61,NB(B),TBStack-LR,t-test,8.148942141048735,1.498697082027256e-09,Reject,TBStack-LR,NB(B),Push Down Method
62,NB(B),TBStack-DT,t-test,8.148942141048735,6.763990987431842e-09,Reject,TBStack-DT,NB(B),Push Down Method
63,NB(G),NB(M),t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
64,NB(G),KNN,t-test,8.148942141048735,9.271696291098439e-09,Reject,KNN,NB(G),Push Down Method
66,NB(G),Stack-LR,t-test,8.148942141048735,1.205370672970145e-10,Reject,Stack-LR,NB(G),Push Down Method
67,NB(G),Stack-DT,t-test,8.148942141048735,1.105416541618141e-08,Reject,Stack-DT,NB(G),Push Down Method
68,NB(G),TBStack-LR,t-test,8.148942141048735,9.740281889358832e-11,Reject,TBStack-LR,NB(G),Push Down Method
69,NB(G),TBStack-DT,t-test,8.148942141048735,1.945284753683948e-10,Reject,TBStack-DT,NB(G),Push Down Method
70,NB(M),KNN,t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
72,NB(M),Stack-LR,t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
73,NB(M),Stack-DT,t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
74,NB(M),TBStack-LR,t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
75,NB(M),TBStack-DT,t-test,8.148942141048735,0.177734375,Accept,,,Push Down Method
77,KNN,Stack-LR,t-test,8.148942141048735,1.210828876970471e-07,Reject,Stack-LR,KNN,Push Down Method
78,KNN,Stack-DT,t-test,8.148942141048735,0.059773135,Accept,,,Push Down Method
79,KNN,TBStack-LR,t-test,8.148942141048735,9.865637071521217e-10,Reject,TBStack-LR,KNN,Push Down Method
80,KNN,TBStack-DT,t-test,8.148942141048735,2.084102775578449e-07,Reject,TBStack-DT,KNN,Push Down Method
85,Stack-LR,Stack-DT,t-test,8.148942141048735,1.332253626472841e-06,Reject,Stack-LR,Stack-DT,Push Down Method
86,Stack-LR,TBStack-LR,t-test,8.148942141048735,1.114059760427089e-06,Reject,TBStack-LR,Stack-LR,Push Down Method
87,Stack-LR,TBStack-DT,t-test,8.148942141048735,6.258434754131568e-05,Reject,TBStack-DT,Stack-LR,Push Down Method
88,Stack-DT,TBStack-LR,t-test,8.148942141048735,6.734624440117947e-08,Reject,TBStack-LR,Stack-DT,Push Down Method
89,Stack-DT,TBStack-DT,t-test,8.148942141048735,1.088743982140005e-06,Reject,TBStack-DT,Stack-DT,Push Down Method
90,TBStack-LR,TBStack-DT,t-test,8.148942141048735,0.001737731,Reject,TBStack-LR,TBStack-DT,Push Down Method
0,DT,LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
1,DT,SVM,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
2,DT,MLP,t-test,16.07472717599502,0.000164918,Reject,MLP,DT,Rename Method
3,DT,SGD,t-test,16.07472717599502,3.844208496942438e-06,Reject,SGD,DT,Rename Method
4,DT,NB(B),t-test,16.07472717599502,0.000261521,Reject,NB(B),DT,Rename Method
5,DT,NB(G),t-test,16.07472717599502,0.007573357,Reject,NB(G),DT,Rename Method
6,DT,NB(M),t-test,16.07472717599502,7.394169425297174e-05,Reject,NB(M),DT,Rename Method
7,DT,KNN,t-test,16.07472717599502,1.408816932749176e-05,Reject,KNN,DT,Rename Method
9,DT,Stack-LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
10,DT,Stack-DT,t-test,16.07472717599502,3.485176141973555e-05,Reject,Stack-DT,DT,Rename Method
11,DT,TBStack-LR,t-test,16.07472717599502,2.068279234969305e-06,Reject,TBStack-LR,DT,Rename Method
12,DT,TBStack-DT,t-test,16.07472717599502,2.800666867283069e-05,Reject,TBStack-DT,DT,Rename Method
13,LR,SVM,t-test,16.07472717599502,1,Accept,,,Rename Method
14,LR,MLP,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
15,LR,SGD,t-test,16.07472717599502,1,Accept,,,Rename Method
16,LR,NB(B),t-test,16.07472717599502,0.35546875,Accept,,,Rename Method
17,LR,NB(G),t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
18,LR,NB(M),t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
19,LR,KNN,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
21,LR,Stack-LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
22,LR,Stack-DT,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
23,LR,TBStack-LR,t-test,16.07472717599502,0.888671875,Accept,,,Rename Method
24,LR,TBStack-DT,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
25,SVM,MLP,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
26,SVM,SGD,t-test,16.07472717599502,1,Accept,,,Rename Method
27,SVM,NB(B),t-test,16.07472717599502,0.35546875,Accept,,,Rename Method
28,SVM,NB(G),t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
29,SVM,NB(M),t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
30,SVM,KNN,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
32,SVM,Stack-LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
33,SVM,Stack-DT,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
34,SVM,TBStack-LR,t-test,16.07472717599502,0.888671875,Accept,,,Rename Method
35,SVM,TBStack-DT,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
36,MLP,SGD,t-test,16.07472717599502,0.1595935612655877,Accept,,,Rename Method
37,MLP,NB(B),t-test,16.07472717599502,1,Accept,,,Rename Method
38,MLP,NB(G),t-test,16.07472717599502,1,Accept,,,Rename Method
39,MLP,NB(M),t-test,16.07472717599502,1,Accept,,,Rename Method
40,MLP,KNN,t-test,16.07472717599502,0.046673737,Reject,MLP,KNN,Rename Method
42,MLP,Stack-LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
43,MLP,Stack-DT,t-test,16.07472717599502,0.1665023638851131,Accept,,,Rename Method
44,MLP,TBStack-LR,t-test,16.07472717599502,0.003633927,Reject,TBStack-LR,MLP,Rename Method
45,MLP,TBStack-DT,t-test,16.07472717599502,0.096083222,Accept,,,Rename Method
46,SGD,NB(B),t-test,16.07472717599502,0.002023337,Reject,SGD,NB(B),Rename Method
47,SGD,NB(G),t-test,16.07472717599502,2.75083751715167e-06,Reject,SGD,NB(G),Rename Method
48,SGD,NB(M),t-test,16.07472717599502,9.591220382819243e-05,Reject,SGD,NB(M),Rename Method
49,SGD,KNN,t-test,16.07472717599502,0.000194741,Reject,SGD,KNN,Rename Method
51,SGD,Stack-LR,t-test,16.07472717599502,0.35546875,Accept,,,Rename Method
52,SGD,Stack-DT,t-test,16.07472717599502,8.184992654600478e-05,Reject,SGD,Stack-DT,Rename Method
53,SGD,TBStack-LR,t-test,16.07472717599502,0.1413433658604647,Accept,,,Rename Method
54,SGD,TBStack-DT,t-test,16.07472717599502,0.00015217,Reject,SGD,TBStack-DT,Rename Method
55,NB(B),NB(G),t-test,16.07472717599502,1,Accept,,,Rename Method
56,NB(B),NB(M),t-test,16.07472717599502,1,Accept,,,Rename Method
57,NB(B),KNN,t-test,16.07472717599502,1,Accept,,,Rename Method
59,NB(B),Stack-LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
60,NB(B),Stack-DT,t-test,16.07472717599502,0.6317545453832136,Accept,,,Rename Method
61,NB(B),TBStack-LR,t-test,16.07472717599502,0.000494494,Reject,TBStack-LR,NB(B),Rename Method
62,NB(B),TBStack-DT,t-test,16.07472717599502,0.8952594097545857,Accept,,,Rename Method
63,NB(G),NB(M),t-test,16.07472717599502,5.606975568628815e-05,Reject,NB(M),NB(G),Rename Method
64,NB(G),KNN,t-test,16.07472717599502,1,Accept,,,Rename Method
66,NB(G),Stack-LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
67,NB(G),Stack-DT,t-test,16.07472717599502,1,Accept,,,Rename Method
68,NB(G),TBStack-LR,t-test,16.07472717599502,2.074653694873447e-05,Reject,TBStack-LR,NB(G),Rename Method
69,NB(G),TBStack-DT,t-test,16.07472717599502,1,Accept,,,Rename Method
70,NB(M),KNN,t-test,16.07472717599502,0.221520117,Accept,,,Rename Method
72,NB(M),Stack-LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
73,NB(M),Stack-DT,t-test,16.07472717599502,0.050089089,Accept,,,Rename Method
74,NB(M),TBStack-LR,t-test,16.07472717599502,0.000772449,Reject,TBStack-LR,NB(M),Rename Method
75,NB(M),TBStack-DT,t-test,16.07472717599502,0.172334612,Accept,,,Rename Method
77,KNN,Stack-LR,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
78,KNN,Stack-DT,t-test,16.07472717599502,1,Accept,,,Rename Method
79,KNN,TBStack-LR,t-test,16.07472717599502,6.012183935202467e-06,Reject,TBStack-LR,KNN,Rename Method
80,KNN,TBStack-DT,t-test,16.07472717599502,1,Accept,,,Rename Method
85,Stack-LR,Stack-DT,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
86,Stack-LR,TBStack-LR,t-test,16.07472717599502,1,Accept,,,Rename Method
87,Stack-LR,TBStack-DT,t-test,16.07472717599502,0.177734375,Accept,,,Rename Method
88,Stack-DT,TBStack-LR,t-test,16.07472717599502,5.635898112178689e-06,Reject,TBStack-LR,Stack-DT,Rename Method
89,Stack-DT,TBStack-DT,t-test,16.07472717599502,1,Accept,,,Rename Method
90,TBStack-LR,TBStack-DT,t-test,16.07472717599502,5.620527541087319e-06,Reject,TBStack-LR,TBStack-DT,Rename Method
